	sent_index	word_index	word	region	condition
2398	11	8	witness	subj_embed	that_no-gap_matrix
2399	11	9	identified	subj_embed	that_no-gap_matrix
2400	11	10	the	subject_gap	that_no-gap_matrix
2401	11	11	suspect	subject_gap	that_no-gap_matrix
2402	11	12	during	filler	that_no-gap_matrix
2403	11	13	the	filler	that_no-gap_matrix
2404	11	14	trial	filler	that_no-gap_matrix
2405	11	15	worried	matrix_verb	that_no-gap_matrix
2406	11	16	the	matrix_gap	that_no-gap_matrix
2407	11	17	official	matrix_gap	that_no-gap_matrix
2408	11	18	overseeing	continuation	that_no-gap_matrix
2409	11	19	the	continuation	that_no-gap_matrix
2410	11	20	case	continuation	that_no-gap_matrix
2411	11	22	.	End	that_no-gap_matrix
2412	11	23	<eos>	End	that_no-gap_matrix
2413	12	0	The	intro	that_no-gap_matrix
2414	12	1	fact	intro	that_no-gap_matrix
2415	12	2	that	intro	that_no-gap_matrix
2416	12	3	the	subj_subj	that_no-gap_matrix
2417	12	4	newspaper	subj_subj	that_no-gap_matrix
2418	12	5	stated	subj_subj	that_no-gap_matrix
2419	12	6	that	subj_that	that_no-gap_matrix
2420	12	7	the	subj_embed	that_no-gap_matrix
2421	12	8	congressman	subj_embed	that_no-gap_matrix
2422	12	9	bribed	subj_embed	that_no-gap_matrix
2423	12	10	the	subject_gap	that_no-gap_matrix
2424	12	11	commissioner	subject_gap	that_no-gap_matrix
2425	12	12	two	filler	that_no-gap_matrix
2426	12	13	years	filler	that_no-gap_matrix
2427	12	14	ago	filler	that_no-gap_matrix
2428	12	15	surprised	matrix_verb	that_no-gap_matrix
2429	12	16	his	matrix_gap	that_no-gap_matrix
2430	12	17	daughter	matrix_gap	that_no-gap_matrix
2431	12	18	when	continuation	that_no-gap_matrix
2432	12	19	it	continuation	that_no-gap_matrix
2433	12	20	was	continuation	that_no-gap_matrix
2434	12	21	published	continuation	that_no-gap_matrix
2435	12	23	.	End	that_no-gap_matrix
2436	12	24	<eos>	End	that_no-gap_matrix
2437	13	0	The	intro	that_no-gap_matrix
2438	13	1	fact	intro	that_no-gap_matrix
2439	13	2	that	intro	that_no-gap_matrix
2440	13	3	the	subj_subj	that_no-gap_matrix
2441	13	4	article	subj_subj	that_no-gap_matrix
2442	13	5	stated	subj_subj	that_no-gap_matrix
2443	13	6	that	subj_that	that_no-gap_matrix
2444	13	7	the	subj_embed	that_no-gap_matrix
2445	13	8	author	subj_embed	that_no-gap_matrix
2446	13	9	liked	subj_embed	that_no-gap_matrix
2447	13	10	the	subject_gap	that_no-gap_matrix
2448	13	11	film	subject_gap	that_no-gap_matrix
2449	13	12	director	subject_gap	that_no-gap_matrix
2450	13	13	in	filler	that_no-gap_matrix
2451	13	14	his	filler	that_no-gap_matrix
2452	13	15	youth	filler	that_no-gap_matrix
2453	13	16	delighted	matrix_verb	that_no-gap_matrix
2454	13	17	the	matrix_gap	that_no-gap_matrix
2455	13	18	literary	matrix_gap	that_no-gap_matrix
2456	13	19	critics	matrix_gap	that_no-gap_matrix
2457	13	20	last	continuation	that_no-gap_matrix
2458	13	21	year	continuation	that_no-gap_matrix
2459	13	23	.	End	that_no-gap_matrix
2460	13	24	<eos>	End	that_no-gap_matrix
2461	14	0	The	intro	that_no-gap_matrix
2462	14	1	fact	intro	that_no-gap_matrix
2463	14	2	that	intro	that_no-gap_matrix
2464	14	3	the	subj_subj	that_no-gap_matrix
2465	14	4	banker	subj_subj	that_no-gap_matrix
2466	14	5	found	subj_subj	that_no-gap_matrix
2467	14	6	out	subj_subj	that_no-gap_matrix
2468	14	7	that	subj_that	that_no-gap_matrix
2469	14	8	the	subj_embed	that_no-gap_matrix
2470	14	9	senator	subj_embed	that_no-gap_matrix
2471	14	10	will	subj_embed	that_no-gap_matrix
2472	14	11	nominate	subj_embed	that_no-gap_matrix
2473	14	12	his	subject_gap	that_no-gap_matrix
2474	14	13	son	subject_gap	that_no-gap_matrix
2475	14	14	tomorrow	filler	that_no-gap_matrix
2476	14	15	surprised	matrix_verb	that_no-gap_matrix
2477	14	16	the	matrix_gap	that_no-gap_matrix
2478	14	17	stock	matrix_gap	that_no-gap_matrix
2479	14	18	trader	matrix_gap	that_no-gap_matrix
2480	14	19	when	continuation	that_no-gap_matrix
2481	14	20	he	continuation	that_no-gap_matrix
2482	14	21	found	continuation	that_no-gap_matrix
2483	14	22	out	continuation	that_no-gap_matrix
2484	14	23	about	continuation	that_no-gap_matrix
2485	14	24	it	continuation	that_no-gap_matrix
2486	14	26	.	End	that_no-gap_matrix
2487	14	27	<eos>	End	that_no-gap_matrix
2488	15	0	The	intro	that_no-gap_matrix
2489	15	1	fact	intro	that_no-gap_matrix
2490	15	2	that	intro	that_no-gap_matrix
2491	15	3	the	subj_subj	that_no-gap_matrix
2492	15	4	social	subj_subj	that_no-gap_matrix
2493	15	5	worker	subj_subj	that_no-gap_matrix
2494	15	6	forgot	subj_subj	that_no-gap_matrix
2495	15	7	that	subj_that	that_no-gap_matrix
2496	15	8	her	subj_embed	that_no-gap_matrix
2497	15	9	client	subj_embed	that_no-gap_matrix
2498	15	10	does	subj_embed	that_no-gap_matrix
2499	15	11	not	subj_embed	that_no-gap_matrix
2500	15	12	like	subj_embed	that_no-gap_matrix
2501	15	13	her	subject_gap	that_no-gap_matrix
2502	15	14	father	subject_gap	that_no-gap_matrix
2503	15	15	with	filler	that_no-gap_matrix
2504	15	16	great	filler	that_no-gap_matrix
2505	15	17	passion	filler	that_no-gap_matrix
2506	15	18	delighted	matrix_verb	that_no-gap_matrix
2507	15	19	her	matrix_gap	that_no-gap_matrix
2508	15	20	friends	matrix_gap	that_no-gap_matrix
2509	15	21	last	continuation	that_no-gap_matrix
2510	15	22	week	continuation	that_no-gap_matrix
2511	15	24	.	End	that_no-gap_matrix
2512	15	25	<eos>	End	that_no-gap_matrix
2513	16	0	The	intro	that_no-gap_matrix
2514	16	1	fact	intro	that_no-gap_matrix
2515	16	2	that	intro	that_no-gap_matrix
2516	16	3	the	subj_subj	that_no-gap_matrix
2517	16	4	librarian	subj_subj	that_no-gap_matrix
2518	16	5	indicated	subj_subj	that_no-gap_matrix
2519	16	6	that	subj_that	that_no-gap_matrix
2520	16	7	her	subj_embed	that_no-gap_matrix
2521	16	8	colleague	subj_embed	that_no-gap_matrix
2522	16	9	recommended	subj_embed	that_no-gap_matrix
2523	16	10	the	subject_gap	that_no-gap_matrix
2524	16	11	man	subject_gap	that_no-gap_matrix
2525	16	12	to	filler	that_no-gap_matrix
2526	16	13	the	filler	that_no-gap_matrix
2527	16	14	board	filler	that_no-gap_matrix
2528	16	15	worried	matrix_verb	that_no-gap_matrix
2529	16	16	the	matrix_gap	that_no-gap_matrix
2530	16	17	town	matrix_gap	that_no-gap_matrix
2531	16	18	clerk	matrix_gap	that_no-gap_matrix
2532	16	19	last	continuation	that_no-gap_matrix
2533	16	20	month	continuation	that_no-gap_matrix
2534	16	22	.	End	that_no-gap_matrix
2535	16	23	<eos>	End	that_no-gap_matrix
2536	17	0	The	intro	that_no-gap_matrix
2537	17	1	fact	intro	that_no-gap_matrix
2538	17	2	that	intro	that_no-gap_matrix
2539	17	3	the	subj_subj	that_no-gap_matrix
2540	17	4	soldier	subj_subj	that_no-gap_matrix
2541	17	5	recalled	subj_subj	that_no-gap_matrix
2542	17	6	that	subj_that	that_no-gap_matrix
2543	17	7	the	subj_embed	that_no-gap_matrix
2544	17	8	sergeant	subj_embed	that_no-gap_matrix
2545	17	9	talked	subj_embed	that_no-gap_matrix
2546	17	10	with	subj_embed	that_no-gap_matrix
2547	17	11	the	subject_gap	that_no-gap_matrix
2548	17	12	private	subject_gap	that_no-gap_matrix
2549	17	13	during	filler	that_no-gap_matrix
2550	17	14	training	filler	that_no-gap_matrix
2551	17	15	annoyed	matrix_verb	that_no-gap_matrix
2552	17	16	the	matrix_gap	that_no-gap_matrix
2553	17	17	captain	matrix_gap	that_no-gap_matrix
2554	17	18	yesterday	continuation	that_no-gap_matrix
2555	17	19	night	continuation	that_no-gap_matrix
2556	17	21	.	End	that_no-gap_matrix
2557	17	22	<eos>	End	that_no-gap_matrix
2558	18	0	The	intro	that_no-gap_matrix
2559	18	1	fact	intro	that_no-gap_matrix
2560	18	2	that	intro	that_no-gap_matrix
2561	18	3	our	subj_subj	that_no-gap_matrix
2562	18	4	father	subj_subj	that_no-gap_matrix
2563	18	5	knew	subj_subj	that_no-gap_matrix
2564	18	6	that	subj_that	that_no-gap_matrix
2565	18	7	my	subj_embed	that_no-gap_matrix
2566	18	8	brother	subj_embed	that_no-gap_matrix
2567	18	9	would	subj_embed	that_no-gap_matrix
2568	18	10	marry	subj_embed	that_no-gap_matrix
2569	18	11	his	subject_gap	that_no-gap_matrix
2570	18	12	high	subject_gap	that_no-gap_matrix
2571	18	13	school	subject_gap	that_no-gap_matrix
2572	18	14	sweetheart	subject_gap	that_no-gap_matrix
2573	18	15	two	filler	that_no-gap_matrix
2574	18	16	years	filler	that_no-gap_matrix
2575	18	17	ago	filler	that_no-gap_matrix
2576	18	18	worried	matrix_verb	that_no-gap_matrix
2577	18	19	his	matrix_gap	that_no-gap_matrix
2578	18	20	relatives	matrix_gap	that_no-gap_matrix
2579	18	21	when	continuation	that_no-gap_matrix
2580	18	22	they	continuation	that_no-gap_matrix
2581	18	23	found	continuation	that_no-gap_matrix
2582	18	24	out	continuation	that_no-gap_matrix
2583	18	26	.	End	that_no-gap_matrix
2584	18	27	<eos>	End	that_no-gap_matrix
2585	19	0	The	intro	that_no-gap_matrix
2586	19	1	fact	intro	that_no-gap_matrix
2587	19	2	that	intro	that_no-gap_matrix
2588	19	3	we	subj_subj	that_no-gap_matrix
2589	19	4	confirmed	subj_subj	that_no-gap_matrix
2590	19	5	that	subj_that	that_no-gap_matrix
2591	19	6	our	subj_embed	that_no-gap_matrix
2592	19	7	friend	subj_embed	that_no-gap_matrix
2593	19	8	does	subj_embed	that_no-gap_matrix
2594	19	9	not	subj_embed	that_no-gap_matrix
2595	19	10	like	subj_embed	that_no-gap_matrix
2596	19	11	his	subject_gap	that_no-gap_matrix
2597	19	12	professor	subject_gap	that_no-gap_matrix
2598	19	13	greatly	filler	that_no-gap_matrix
2599	19	14	surprised	matrix_verb	that_no-gap_matrix
2600	19	15	my	matrix_gap	that_no-gap_matrix
2601	19	16	mother	matrix_gap	that_no-gap_matrix
2602	19	17	many	continuation	that_no-gap_matrix
2603	19	18	years	continuation	that_no-gap_matrix
2604	19	19	ago	continuation	that_no-gap_matrix
2605	19	21	.	End	that_no-gap_matrix
2606	19	22	<eos>	End	that_no-gap_matrix
2607	20	0	The	intro	that_no-gap_matrix
2608	20	1	fact	intro	that_no-gap_matrix
2609	20	2	that	intro	that_no-gap_matrix
2610	20	3	the	subj_subj	that_no-gap_matrix
2611	20	4	detective	subj_subj	that_no-gap_matrix
2612	20	5	remembered	subj_subj	that_no-gap_matrix
2613	20	6	that	subj_that	that_no-gap_matrix
2614	20	7	the	subj_embed	that_no-gap_matrix
2615	20	8	suspect	subj_embed	that_no-gap_matrix
2616	20	9	followed	subj_embed	that_no-gap_matrix
2617	20	10	the	subject_gap	that_no-gap_matrix
2618	20	11	drug	subject_gap	that_no-gap_matrix
2619	20	12	dealer	subject_gap	that_no-gap_matrix
2620	20	13	around	filler	that_no-gap_matrix
2621	20	14	town	filler	that_no-gap_matrix
2622	20	15	surprised	matrix_verb	that_no-gap_matrix
2623	20	16	his	matrix_gap	that_no-gap_matrix
2624	20	17	assistant	matrix_gap	that_no-gap_matrix
2625	20	18	when	continuation	that_no-gap_matrix
2626	20	19	she	continuation	that_no-gap_matrix
2627	20	20	found	continuation	that_no-gap_matrix
2628	20	21	out	continuation	that_no-gap_matrix
2629	20	23	.	End	that_no-gap_matrix
2630	20	24	<eos>	End	that_no-gap_matrix
2631	21	0	The	intro	that_no-gap_matrix
2632	21	1	fact	intro	that_no-gap_matrix
2633	21	2	that	intro	that_no-gap_matrix
2634	21	3	the	subj_subj	that_no-gap_matrix
2635	21	4	man	subj_subj	that_no-gap_matrix
2636	21	5	said	subj_subj	that_no-gap_matrix
2637	21	6	that	subj_that	that_no-gap_matrix
2638	21	7	the	subj_embed	that_no-gap_matrix
2639	21	8	old	subj_embed	that_no-gap_matrix
2640	21	9	woman	subj_embed	that_no-gap_matrix
2641	21	10	hit	subj_embed	that_no-gap_matrix
2642	21	11	the	subject_gap	that_no-gap_matrix
2643	21	12	boy	subject_gap	that_no-gap_matrix
2644	21	13	during	filler	that_no-gap_matrix
2645	21	14	Sunday	filler	that_no-gap_matrix
2646	21	15	school	filler	that_no-gap_matrix
2647	21	16	annoyed	matrix_verb	that_no-gap_matrix
2648	21	17	the	matrix_gap	that_no-gap_matrix
2649	21	18	people	matrix_gap	that_no-gap_matrix
2650	21	19	yesterday	continuation	that_no-gap_matrix
2651	21	20	evening	continuation	that_no-gap_matrix
2652	21	22	.	End	that_no-gap_matrix
2653	21	23	<eos>	End	that_no-gap_matrix
2654	22	0	The	intro	that_no-gap_matrix
2655	22	1	fact	intro	that_no-gap_matrix
2656	22	2	that	intro	that_no-gap_matrix
2657	22	3	my	subj_subj	that_no-gap_matrix
2658	22	4	friend	subj_subj	that_no-gap_matrix
2659	22	5	remembered	subj_subj	that_no-gap_matrix
2660	22	6	that	subj_that	that_no-gap_matrix
2661	22	7	the	subj_embed	that_no-gap_matrix
2662	22	8	policeman	subj_embed	that_no-gap_matrix
2663	22	9	saved	subj_embed	that_no-gap_matrix
2664	22	10	the	subject_gap	that_no-gap_matrix
2665	22	11	old	subject_gap	that_no-gap_matrix
2666	22	12	man	subject_gap	that_no-gap_matrix
2667	22	13	during	filler	that_no-gap_matrix
2668	22	14	the	filler	that_no-gap_matrix
2669	22	15	flood	filler	that_no-gap_matrix
2670	22	16	reassured	matrix_verb	that_no-gap_matrix
2671	22	17	his	matrix_gap	that_no-gap_matrix
2672	22	18	teacher	matrix_gap	that_no-gap_matrix
2673	22	19	last	continuation	that_no-gap_matrix
2674	22	20	weekend	continuation	that_no-gap_matrix
2675	22	22	.	End	that_no-gap_matrix
2676	22	23	<eos>	End	that_no-gap_matrix
2677	23	0	The	intro	that_no-gap_matrix
2678	23	1	fact	intro	that_no-gap_matrix
2679	23	2	that	intro	that_no-gap_matrix
2680	23	3	the	subj_subj	that_no-gap_matrix
2681	23	4	doctor	subj_subj	that_no-gap_matrix
2682	23	5	recalled	subj_subj	that_no-gap_matrix
2683	23	6	that	subj_that	that_no-gap_matrix
2684	23	7	the	subj_embed	that_no-gap_matrix
2685	23	8	patient	subj_embed	that_no-gap_matrix
2686	23	9	likes	subj_embed	that_no-gap_matrix
2687	23	10	the	subject_gap	that_no-gap_matrix
2688	23	11	football	subject_gap	that_no-gap_matrix
2689	23	12	star	subject_gap	that_no-gap_matrix
2690	23	13	very	filler	that_no-gap_matrix
2691	23	14	much	filler	that_no-gap_matrix
2692	23	15	delighted	matrix_verb	that_no-gap_matrix
2693	23	16	his	matrix_gap	that_no-gap_matrix
2694	23	17	parents	matrix_gap	that_no-gap_matrix
2695	23	18	at	continuation	that_no-gap_matrix
2696	23	19	the	continuation	that_no-gap_matrix
2697	23	20	hospital	continuation	that_no-gap_matrix
2698	23	22	.	End	that_no-gap_matrix
2699	23	23	<eos>	End	that_no-gap_matrix
2700	0	0	The	intro	that_gap_matrix
2701	0	1	fact	intro	that_gap_matrix
2702	0	2	that	intro	that_gap_matrix
2703	0	3	my	subj_subj	that_gap_matrix
2704	0	4	brother	subj_subj	that_gap_matrix
2705	0	5	said	subj_subj	that_gap_matrix
2706	0	6	that	subj_that	that_gap_matrix
2707	0	7	his	subj_embed	that_gap_matrix
2708	0	8	friend	subj_embed	that_gap_matrix
2709	0	9	trusted	subj_embed	that_gap_matrix
2710	0	10	our	subject_gap	that_gap_matrix
2711	0	11	aunt	subject_gap	that_gap_matrix
2712	0	12	at	filler	that_gap_matrix
2713	0	13	the	filler	that_gap_matrix
2714	0	14	party	filler	that_gap_matrix
2715	0	15	surprised	matrix_verb	that_gap_matrix
2716	0	16	yesterday	continuation	that_gap_matrix
2717	0	17	afternoon	continuation	that_gap_matrix
2718	0	19	.	End	that_gap_matrix
2719	0	20	<eos>	End	that_gap_matrix
2720	1	0	The	intro	that_gap_matrix
2721	1	1	fact	intro	that_gap_matrix
2722	1	2	that	intro	that_gap_matrix
2723	1	3	the	subj_subj	that_gap_matrix
2724	1	4	policeman	subj_subj	that_gap_matrix
2725	1	5	knows	subj_subj	that_gap_matrix
2726	1	6	that	subj_that	that_gap_matrix
2727	1	7	the	subj_embed	that_gap_matrix
2728	1	8	criminal	subj_embed	that_gap_matrix
2729	1	9	shot	subj_embed	that_gap_matrix
2730	1	10	the	subject_gap	that_gap_matrix
2731	1	11	old	subject_gap	that_gap_matrix
2732	1	12	widow	subject_gap	that_gap_matrix
2733	1	13	with	filler	that_gap_matrix
2734	1	14	a	filler	that_gap_matrix
2735	1	15	gun	filler	that_gap_matrix
2736	1	16	reassured	matrix_verb	that_gap_matrix
2737	1	17	last	continuation	that_gap_matrix
2738	1	18	year	continuation	that_gap_matrix
2739	1	20	.	End	that_gap_matrix
2740	1	21	<eos>	End	that_gap_matrix
2741	2	0	The	intro	that_gap_matrix
2742	2	1	fact	intro	that_gap_matrix
2743	2	2	that	intro	that_gap_matrix
2744	2	3	the	subj_subj	that_gap_matrix
2745	2	4	guard	subj_subj	that_gap_matrix
2746	2	5	said	subj_subj	that_gap_matrix
2747	2	6	that	subj_that	that_gap_matrix
2748	2	7	the	subj_embed	that_gap_matrix
2749	2	8	prisoner	subj_embed	that_gap_matrix
2750	2	9	kicked	subj_embed	that_gap_matrix
2751	2	10	his	subject_gap	that_gap_matrix
2752	2	11	enemy	subject_gap	that_gap_matrix
2753	2	12	during	filler	that_gap_matrix
2754	2	13	breakfast	filler	that_gap_matrix
2755	2	14	surprised	matrix_verb	that_gap_matrix
2756	2	15	last	continuation	that_gap_matrix
2757	2	16	week	continuation	that_gap_matrix
2758	2	18	.	End	that_gap_matrix
2759	2	19	<eos>	End	that_gap_matrix
2760	3	0	The	intro	that_gap_matrix
2761	3	1	fact	intro	that_gap_matrix
2762	3	2	that	intro	that_gap_matrix
2763	3	3	the	subj_subj	that_gap_matrix
2764	3	4	real	subj_subj	that_gap_matrix
2765	3	5	estate	subj_subj	that_gap_matrix
2766	3	6	agent	subj_subj	that_gap_matrix
2767	3	7	remembered	subj_subj	that_gap_matrix
2768	3	8	that	subj_that	that_gap_matrix
2769	3	9	the	subj_embed	that_gap_matrix
2770	3	10	old	subj_embed	that_gap_matrix
2771	3	11	couple	subj_embed	that_gap_matrix
2772	3	12	met	subj_embed	that_gap_matrix
2773	3	13	their	subject_gap	that_gap_matrix
2774	3	14	friends	subject_gap	that_gap_matrix
2775	3	15	at	filler	that_gap_matrix
2776	3	16	the	filler	that_gap_matrix
2777	3	17	club	filler	that_gap_matrix
2778	3	18	shocked	matrix_verb	that_gap_matrix
2779	3	19	over	continuation	that_gap_matrix
2780	3	20	the	continuation	that_gap_matrix
2781	3	21	weekend	continuation	that_gap_matrix
2782	3	23	.	End	that_gap_matrix
2783	3	24	<eos>	End	that_gap_matrix
2784	4	0	The	intro	that_gap_matrix
2785	4	1	fact	intro	that_gap_matrix
2786	4	2	that	intro	that_gap_matrix
2787	4	3	the	subj_subj	that_gap_matrix
2788	4	4	journalist	subj_subj	that_gap_matrix
2789	4	5	stated	subj_subj	that_gap_matrix
2790	4	6	that	subj_that	that_gap_matrix
2791	4	7	the	subj_embed	that_gap_matrix
2792	4	8	president	subj_embed	that_gap_matrix
2793	4	9	fired	subj_embed	that_gap_matrix
2794	4	10	his	subject_gap	that_gap_matrix
2795	4	11	secretary	subject_gap	that_gap_matrix
2796	4	12	without	filler	that_gap_matrix
2797	4	13	warning	filler	that_gap_matrix
2798	4	14	surprised	matrix_verb	that_gap_matrix
2799	4	15	when	continuation	that_gap_matrix
2800	4	16	the	continuation	that_gap_matrix
2801	4	17	article	continuation	that_gap_matrix
2802	4	18	was	continuation	that_gap_matrix
2803	4	19	published	continuation	that_gap_matrix
2804	4	21	.	End	that_gap_matrix
2805	4	22	<eos>	End	that_gap_matrix
2806	5	0	The	intro	that_gap_matrix
2807	5	1	fact	intro	that_gap_matrix
2808	5	2	that	intro	that_gap_matrix
2809	5	3	our	subj_subj	that_gap_matrix
2810	5	4	mother	subj_subj	that_gap_matrix
2811	5	5	does	subj_subj	that_gap_matrix
2812	5	6	not	subj_subj	that_gap_matrix
2813	5	7	know	subj_subj	that_gap_matrix
2814	5	8	that	subj_that	that_gap_matrix
2815	5	9	her	subj_embed	that_gap_matrix
2816	5	10	friend	subj_embed	that_gap_matrix
2817	5	11	trusts	subj_embed	that_gap_matrix
2818	5	12	her	subject_gap	that_gap_matrix
2819	5	13	sister	subject_gap	that_gap_matrix
2820	5	14	with	filler	that_gap_matrix
2821	5	15	her	filler	that_gap_matrix
2822	5	16	will	filler	that_gap_matrix
2823	5	17	surprised	matrix_verb	that_gap_matrix
2824	5	18	when	continuation	that_gap_matrix
2825	5	19	they	continuation	that_gap_matrix
2826	5	20	found	continuation	that_gap_matrix
2827	5	21	out	continuation	that_gap_matrix
2828	5	23	.	End	that_gap_matrix
2829	5	24	<eos>	End	that_gap_matrix
2830	6	0	The	intro	that_gap_matrix
2831	6	1	fact	intro	that_gap_matrix
2832	6	2	that	intro	that_gap_matrix
2833	6	3	the	subj_subj	that_gap_matrix
2834	6	4	lawyers	subj_subj	that_gap_matrix
2835	6	5	acknowledged	subj_subj	that_gap_matrix
2836	6	6	that	subj_that	that_gap_matrix
2837	6	7	their	subj_embed	that_gap_matrix
2838	6	8	client	subj_embed	that_gap_matrix
2839	6	9	represented	subj_embed	that_gap_matrix
2840	6	10	the	subject_gap	that_gap_matrix
2841	6	11	businessman	subject_gap	that_gap_matrix
2842	6	12	without	filler	that_gap_matrix
2843	6	13	difficulty	filler	that_gap_matrix
2844	6	14	worried	matrix_verb	that_gap_matrix
2845	6	15	over	continuation	that_gap_matrix
2846	6	16	the	continuation	that_gap_matrix
2847	6	17	weekend	continuation	that_gap_matrix
2848	6	19	.	End	that_gap_matrix
2849	6	20	<eos>	End	that_gap_matrix
2850	7	0	The	intro	that_gap_matrix
2851	7	1	fact	intro	that_gap_matrix
2852	7	2	that	intro	that_gap_matrix
2853	7	3	the	subj_subj	that_gap_matrix
2854	7	4	chef	subj_subj	that_gap_matrix
2855	7	5	knew	subj_subj	that_gap_matrix
2856	7	6	that	subj_that	that_gap_matrix
2857	7	7	his	subj_embed	that_gap_matrix
2858	7	8	assistant	subj_embed	that_gap_matrix
2859	7	9	cut	subj_embed	that_gap_matrix
2860	7	10	the	subject_gap	that_gap_matrix
2861	7	11	chef	subject_gap	that_gap_matrix
2862	7	12	by	filler	that_gap_matrix
2863	7	13	accident	filler	that_gap_matrix
2864	7	14	surprised	matrix_verb	that_gap_matrix
2865	7	15	yesterday	continuation	that_gap_matrix
2866	7	16	evening	continuation	that_gap_matrix
2867	7	18	.	End	that_gap_matrix
2868	7	19	<eos>	End	that_gap_matrix
2869	8	0	The	intro	that_gap_matrix
2870	8	1	fact	intro	that_gap_matrix
2871	8	2	that	intro	that_gap_matrix
2872	8	3	the	subj_subj	that_gap_matrix
2873	8	4	journalist	subj_subj	that_gap_matrix
2874	8	5	disclosed	subj_subj	that_gap_matrix
2875	8	6	that	subj_that	that_gap_matrix
2876	8	7	the	subj_embed	that_gap_matrix
2877	8	8	mayor	subj_embed	that_gap_matrix
2878	8	9	talked	subj_embed	that_gap_matrix
2879	8	10	with	subj_embed	that_gap_matrix
2880	8	11	his	subject_gap	that_gap_matrix
2881	8	12	rival	subject_gap	that_gap_matrix
2882	8	13	last	filler	that_gap_matrix
2883	8	14	night	filler	that_gap_matrix
2884	8	15	shocked	matrix_verb	that_gap_matrix
2885	8	16	when	continuation	that_gap_matrix
2886	8	17	they	continuation	that_gap_matrix
2887	8	18	found	continuation	that_gap_matrix
2888	8	19	out	continuation	that_gap_matrix
2889	8	21	.	End	that_gap_matrix
2890	8	22	<eos>	End	that_gap_matrix
2891	9	0	The	intro	that_gap_matrix
2892	9	1	fact	intro	that_gap_matrix
2893	9	2	that	intro	that_gap_matrix
2894	9	3	the	subj_subj	that_gap_matrix
2895	9	4	assistant	subj_subj	that_gap_matrix
2896	9	5	signaled	subj_subj	that_gap_matrix
2897	9	6	that	subj_that	that_gap_matrix
2898	9	7	the	subj_embed	that_gap_matrix
2899	9	8	police	subj_embed	that_gap_matrix
2900	9	9	observed	subj_embed	that_gap_matrix
2901	9	10	the	subject_gap	that_gap_matrix
2902	9	11	activist	subject_gap	that_gap_matrix
2903	9	12	through	filler	that_gap_matrix
2904	9	13	binoculars	filler	that_gap_matrix
2905	9	14	confused	matrix_verb	that_gap_matrix
2906	9	15	last	continuation	that_gap_matrix
2907	9	16	month	continuation	that_gap_matrix
2908	9	18	.	End	that_gap_matrix
2909	9	19	<eos>	End	that_gap_matrix
2910	10	0	The	intro	that_gap_matrix
2911	10	1	fact	intro	that_gap_matrix
2912	10	2	that	intro	that_gap_matrix
2913	10	3	the	subj_subj	that_gap_matrix
2914	10	4	guard	subj_subj	that_gap_matrix
2915	10	5	remembered	subj_subj	that_gap_matrix
2916	10	6	that	subj_that	that_gap_matrix
2917	10	7	the	subj_embed	that_gap_matrix
2918	10	8	man	subj_embed	that_gap_matrix
2919	10	9	shot	subj_embed	that_gap_matrix
2920	10	10	the	subject_gap	that_gap_matrix
2921	10	11	senator	subject_gap	that_gap_matrix
2922	10	12	last	filler	that_gap_matrix
2923	10	13	week	filler	that_gap_matrix
2924	10	14	worried	matrix_verb	that_gap_matrix
2925	10	15	when	continuation	that_gap_matrix
2926	10	16	he	continuation	that_gap_matrix
2927	10	17	found	continuation	that_gap_matrix
2928	10	18	out	continuation	that_gap_matrix
2929	10	20	.	End	that_gap_matrix
2930	10	21	<eos>	End	that_gap_matrix
2931	11	0	The	intro	that_gap_matrix
2932	11	1	fact	intro	that_gap_matrix
2933	11	2	that	intro	that_gap_matrix
2934	11	3	the	subj_subj	that_gap_matrix
2935	11	4	reporter	subj_subj	that_gap_matrix
2936	11	5	said	subj_subj	that_gap_matrix
2937	11	6	that	subj_that	that_gap_matrix
2938	11	7	the	subj_embed	that_gap_matrix
2939	11	8	witness	subj_embed	that_gap_matrix
2940	11	9	identified	subj_embed	that_gap_matrix
2941	11	10	the	subject_gap	that_gap_matrix
2942	11	11	suspect	subject_gap	that_gap_matrix
2943	11	12	during	filler	that_gap_matrix
2944	11	13	the	filler	that_gap_matrix
2945	11	14	trial	filler	that_gap_matrix
2946	11	15	worried	matrix_verb	that_gap_matrix
2947	11	16	overseeing	continuation	that_gap_matrix
2948	11	17	the	continuation	that_gap_matrix
2949	11	18	case	continuation	that_gap_matrix
2950	11	20	.	End	that_gap_matrix
2951	11	21	<eos>	End	that_gap_matrix
2952	12	0	The	intro	that_gap_matrix
2953	12	1	fact	intro	that_gap_matrix
2954	12	2	that	intro	that_gap_matrix
2955	12	3	the	subj_subj	that_gap_matrix
2956	12	4	newspaper	subj_subj	that_gap_matrix
2957	12	5	stated	subj_subj	that_gap_matrix
2958	12	6	that	subj_that	that_gap_matrix
2959	12	7	the	subj_embed	that_gap_matrix
2960	12	8	congressman	subj_embed	that_gap_matrix
2961	12	9	bribed	subj_embed	that_gap_matrix
2962	12	10	the	subject_gap	that_gap_matrix
2963	12	11	commissioner	subject_gap	that_gap_matrix
2964	12	12	two	filler	that_gap_matrix
2965	12	13	years	filler	that_gap_matrix
2966	12	14	ago	filler	that_gap_matrix
2967	12	15	surprised	matrix_verb	that_gap_matrix
2968	12	16	when	continuation	that_gap_matrix
