	sent_index	word_index	word	region	condition
521	8	2	that	that	that_gap_obj_no-emb
522	8	3	the	subj	that_gap_obj_no-emb
523	8	4	sad	subj	that_gap_obj_no-emb
524	8	5	businessman	subj	that_gap_obj_no-emb
525	8	6	repaid	verb	that_gap_obj_no-emb
526	8	7	to	to	that_gap_obj_no-emb
527	8	8	the	goal	that_gap_obj_no-emb
528	8	9	mafia	goal	that_gap_obj_no-emb
529	8	10	kingpin	goal	that_gap_obj_no-emb
530	8	11	when	temporal_modifier	that_gap_obj_no-emb
531	8	12	he	temporal_modifier	that_gap_obj_no-emb
532	8	13	had	temporal_modifier	that_gap_obj_no-emb
533	8	14	enough	temporal_modifier	that_gap_obj_no-emb
534	8	15	money	temporal_modifier	that_gap_obj_no-emb
535	8	17	.	End	that_gap_obj_no-emb
536	8	18	<eos>	End	that_gap_obj_no-emb
537	9	0	The	prefix	that_gap_obj_no-emb
538	9	1	newspaper	prefix	that_gap_obj_no-emb
539	9	2	reported	prefix	that_gap_obj_no-emb
540	9	3	that	that	that_gap_obj_no-emb
541	9	4	the	subj	that_gap_obj_no-emb
542	9	5	administrator	subj	that_gap_obj_no-emb
543	9	6	promised	verb	that_gap_obj_no-emb
544	9	7	to	to	that_gap_obj_no-emb
545	9	8	the	goal	that_gap_obj_no-emb
546	9	9	factory	goal	that_gap_obj_no-emb
547	9	10	workers	goal	that_gap_obj_no-emb
548	9	11	during	temporal_modifier	that_gap_obj_no-emb
549	9	12	the	temporal_modifier	that_gap_obj_no-emb
550	9	13	speech	temporal_modifier	that_gap_obj_no-emb
551	9	15	.	End	that_gap_obj_no-emb
552	9	16	<eos>	End	that_gap_obj_no-emb
553	10	0	Her	prefix	that_gap_obj_no-emb
554	10	1	friend	prefix	that_gap_obj_no-emb
555	10	2	found	prefix	that_gap_obj_no-emb
556	10	3	out	prefix	that_gap_obj_no-emb
557	10	4	that	that	that_gap_obj_no-emb
558	10	5	the	subj	that_gap_obj_no-emb
559	10	6	evil	subj	that_gap_obj_no-emb
560	10	7	businessman	subj	that_gap_obj_no-emb
561	10	8	sold	verb	that_gap_obj_no-emb
562	10	9	to	to	that_gap_obj_no-emb
563	10	10	the	goal	that_gap_obj_no-emb
564	10	11	innocent	goal	that_gap_obj_no-emb
565	10	12	couple	goal	that_gap_obj_no-emb
566	10	13	yesterday	temporal_modifier	that_gap_obj_no-emb
567	10	15	.	End	that_gap_obj_no-emb
568	10	16	<eos>	End	that_gap_obj_no-emb
569	11	0	I	prefix	that_gap_obj_no-emb
570	11	1	realized	prefix	that_gap_obj_no-emb
571	11	2	that	that	that_gap_obj_no-emb
572	11	3	the	subj	that_gap_obj_no-emb
573	11	4	foreign	subj	that_gap_obj_no-emb
574	11	5	visitor	subj	that_gap_obj_no-emb
575	11	6	told	verb	that_gap_obj_no-emb
576	11	7	to	to	that_gap_obj_no-emb
577	11	8	the	goal	that_gap_obj_no-emb
578	11	9	guests	goal	that_gap_obj_no-emb
579	11	10	over	temporal_modifier	that_gap_obj_no-emb
580	11	11	dinner	temporal_modifier	that_gap_obj_no-emb
581	11	13	.	End	that_gap_obj_no-emb
582	11	14	<eos>	End	that_gap_obj_no-emb
583	12	0	The	prefix	that_gap_obj_no-emb
584	12	1	novel	prefix	that_gap_obj_no-emb
585	12	2	revealed	prefix	that_gap_obj_no-emb
586	12	3	that	that	that_gap_obj_no-emb
587	12	4	the	subj	that_gap_obj_no-emb
588	12	5	suffering	subj	that_gap_obj_no-emb
589	12	6	artist	subj	that_gap_obj_no-emb
590	12	7	created	verb	that_gap_obj_no-emb
591	12	8	about	to	that_gap_obj_no-emb
592	12	9	tragic	goal	that_gap_obj_no-emb
593	12	10	love	goal	that_gap_obj_no-emb
594	12	11	last	temporal_modifier	that_gap_obj_no-emb
595	12	12	winter	temporal_modifier	that_gap_obj_no-emb
596	12	14	.	End	that_gap_obj_no-emb
597	12	15	<eos>	End	that_gap_obj_no-emb
598	13	0	We	prefix	that_gap_obj_no-emb
599	13	1	all	prefix	that_gap_obj_no-emb
600	13	2	know	prefix	that_gap_obj_no-emb
601	13	3	that	that	that_gap_obj_no-emb
602	13	4	the	subj	that_gap_obj_no-emb
603	13	5	young	subj	that_gap_obj_no-emb
604	13	6	politician	subj	that_gap_obj_no-emb
605	13	7	said	verb	that_gap_obj_no-emb
606	13	8	about	to	that_gap_obj_no-emb
607	13	9	immigration	goal	that_gap_obj_no-emb
608	13	10	a	temporal_modifier	that_gap_obj_no-emb
609	13	11	week	temporal_modifier	that_gap_obj_no-emb
610	13	12	before	temporal_modifier	that_gap_obj_no-emb
611	13	13	the	temporal_modifier	that_gap_obj_no-emb
612	13	14	voting	temporal_modifier	that_gap_obj_no-emb
613	13	16	.	End	that_gap_obj_no-emb
614	13	17	<eos>	End	that_gap_obj_no-emb
615	14	0	I	prefix	that_gap_obj_no-emb
616	14	1	know	prefix	that_gap_obj_no-emb
617	14	2	that	that	that_gap_obj_no-emb
618	14	3	the	subj	that_gap_obj_no-emb
619	14	4	young	subj	that_gap_obj_no-emb
620	14	5	professional	subj	that_gap_obj_no-emb
621	14	6	assembled	verb	that_gap_obj_no-emb
622	14	7	for	to	that_gap_obj_no-emb
623	14	8	his	goal	that_gap_obj_no-emb
624	14	9	parents	goal	that_gap_obj_no-emb
625	14	10	last	temporal_modifier	that_gap_obj_no-emb
626	14	11	night	temporal_modifier	that_gap_obj_no-emb
627	14	13	.	End	that_gap_obj_no-emb
628	14	14	<eos>	End	that_gap_obj_no-emb
629	15	0	My	prefix	that_gap_obj_no-emb
630	15	1	friends	prefix	that_gap_obj_no-emb
631	15	2	all	prefix	that_gap_obj_no-emb
632	15	3	know	prefix	that_gap_obj_no-emb
633	15	4	that	that	that_gap_obj_no-emb
634	15	5	the	subj	that_gap_obj_no-emb
635	15	6	businessman	subj	that_gap_obj_no-emb
636	15	7	left	verb	that_gap_obj_no-emb
637	15	8	in	to	that_gap_obj_no-emb
638	15	9	the	goal	that_gap_obj_no-emb
639	15	10	office	goal	that_gap_obj_no-emb
640	15	11	this	temporal_modifier	that_gap_obj_no-emb
641	15	12	afternoon	temporal_modifier	that_gap_obj_no-emb
642	15	14	.	End	that_gap_obj_no-emb
643	15	15	<eos>	End	that_gap_obj_no-emb
644	16	0	The	prefix	that_gap_obj_no-emb
645	16	1	visitor	prefix	that_gap_obj_no-emb
646	16	2	said	prefix	that_gap_obj_no-emb
647	16	3	that	that	that_gap_obj_no-emb
648	16	4	the	subj	that_gap_obj_no-emb
649	16	5	elderly	subj	that_gap_obj_no-emb
650	16	6	lady	subj	that_gap_obj_no-emb
651	16	7	described	verb	that_gap_obj_no-emb
652	16	8	to	to	that_gap_obj_no-emb
653	16	9	her	goal	that_gap_obj_no-emb
654	16	10	friends	goal	that_gap_obj_no-emb
655	16	11	during	temporal_modifier	that_gap_obj_no-emb
656	16	12	the	temporal_modifier	that_gap_obj_no-emb
657	16	13	card	temporal_modifier	that_gap_obj_no-emb
658	16	14	game	temporal_modifier	that_gap_obj_no-emb
659	16	16	.	End	that_gap_obj_no-emb
660	16	17	<eos>	End	that_gap_obj_no-emb
661	17	0	I	prefix	that_gap_obj_no-emb
662	17	1	know	prefix	that_gap_obj_no-emb
663	17	2	that	that	that_gap_obj_no-emb
664	17	3	the	subj	that_gap_obj_no-emb
665	17	4	single	subj	that_gap_obj_no-emb
666	17	5	mother	subj	that_gap_obj_no-emb
667	17	6	called	verb	that_gap_obj_no-emb
668	17	7	for	to	that_gap_obj_no-emb
669	17	8	advice	goal	that_gap_obj_no-emb
670	17	9	late	temporal_modifier	that_gap_obj_no-emb
671	17	10	at	temporal_modifier	that_gap_obj_no-emb
672	17	11	night	temporal_modifier	that_gap_obj_no-emb
673	17	13	.	End	that_gap_obj_no-emb
674	17	14	<eos>	End	that_gap_obj_no-emb
675	18	0	The	prefix	that_gap_obj_no-emb
676	18	1	colleagues	prefix	that_gap_obj_no-emb
677	18	2	realized	prefix	that_gap_obj_no-emb
678	18	3	that	that	that_gap_obj_no-emb
679	18	4	the	subj	that_gap_obj_no-emb
680	18	5	human	subj	that_gap_obj_no-emb
681	18	6	resources	subj	that_gap_obj_no-emb
682	18	7	officer	subj	that_gap_obj_no-emb
683	18	8	found	verb	that_gap_obj_no-emb
684	18	9	for	to	that_gap_obj_no-emb
685	18	10	the	goal	that_gap_obj_no-emb
686	18	11	intern	goal	that_gap_obj_no-emb
687	18	12	yesterday	temporal_modifier	that_gap_obj_no-emb
688	18	14	.	End	that_gap_obj_no-emb
689	18	15	<eos>	End	that_gap_obj_no-emb
690	19	0	She	prefix	that_gap_obj_no-emb
691	19	1	said	prefix	that_gap_obj_no-emb
692	19	2	that	that	that_gap_obj_no-emb
693	19	3	the	subj	that_gap_obj_no-emb
694	19	4	five	subj	that_gap_obj_no-emb
695	19	5	star	subj	that_gap_obj_no-emb
696	19	6	general	subj	that_gap_obj_no-emb
697	19	7	awarded	verb	that_gap_obj_no-emb
698	19	8	to	to	that_gap_obj_no-emb
699	19	9	the	goal	that_gap_obj_no-emb
700	19	10	fighter	goal	that_gap_obj_no-emb
701	19	11	pilot	goal	that_gap_obj_no-emb
702	19	12	over	temporal_modifier	that_gap_obj_no-emb
703	19	13	the	temporal_modifier	that_gap_obj_no-emb
704	19	14	weekend	temporal_modifier	that_gap_obj_no-emb
705	19	16	.	End	that_gap_obj_no-emb
706	19	17	<eos>	End	that_gap_obj_no-emb
707	20	0	We	prefix	that_gap_obj_no-emb
708	20	1	all	prefix	that_gap_obj_no-emb
709	20	2	know	prefix	that_gap_obj_no-emb
710	20	3	that	that	that_gap_obj_no-emb
711	20	4	the	subj	that_gap_obj_no-emb
712	20	5	journalist	subj	that_gap_obj_no-emb
713	20	6	put	verb	that_gap_obj_no-emb
714	20	7	on	to	that_gap_obj_no-emb
715	20	8	top	to	that_gap_obj_no-emb
716	20	9	of	to	that_gap_obj_no-emb
717	20	10	the	goal	that_gap_obj_no-emb
718	20	11	table	goal	that_gap_obj_no-emb
719	20	12	during	temporal_modifier	that_gap_obj_no-emb
720	20	13	the	temporal_modifier	that_gap_obj_no-emb
721	20	14	press	temporal_modifier	that_gap_obj_no-emb
722	20	15	conference	temporal_modifier	that_gap_obj_no-emb
723	20	17	.	End	that_gap_obj_no-emb
724	20	18	<eos>	End	that_gap_obj_no-emb
725	0	0	I	prefix	wh_no-gap_obj_no-emb
726	0	1	know	prefix	wh_no-gap_obj_no-emb
727	0	2	what	obj_wh	wh_no-gap_obj_no-emb
728	0	3	your	subj	wh_no-gap_obj_no-emb
729	0	4	friend	subj	wh_no-gap_obj_no-emb
730	0	5	gave	verb	wh_no-gap_obj_no-emb
731	0	6	a	object	wh_no-gap_obj_no-emb
732	0	7	gift	object	wh_no-gap_obj_no-emb
733	0	8	to	to	wh_no-gap_obj_no-emb
734	0	9	Mary	goal	wh_no-gap_obj_no-emb
735	0	10	last	temporal_modifier	wh_no-gap_obj_no-emb
736	0	11	weekend	temporal_modifier	wh_no-gap_obj_no-emb
737	0	13	.	End	wh_no-gap_obj_no-emb
738	0	14	<eos>	End	wh_no-gap_obj_no-emb
739	1	0	The	prefix	wh_no-gap_obj_no-emb
740	1	1	accountant	prefix	wh_no-gap_obj_no-emb
741	1	2	wondered	prefix	wh_no-gap_obj_no-emb
742	1	3	who	obj_wh	wh_no-gap_obj_no-emb
743	1	4	the	subj	wh_no-gap_obj_no-emb
744	1	5	secretary	subj	wh_no-gap_obj_no-emb
745	1	6	introduced	verb	wh_no-gap_obj_no-emb
746	1	7	the	object	wh_no-gap_obj_no-emb
747	1	8	young	object	wh_no-gap_obj_no-emb
748	1	9	man	object	wh_no-gap_obj_no-emb
749	1	10	to	to	wh_no-gap_obj_no-emb
750	1	11	her	goal	wh_no-gap_obj_no-emb
751	1	12	friend	goal	wh_no-gap_obj_no-emb
752	1	13	last	temporal_modifier	wh_no-gap_obj_no-emb
753	1	14	night	temporal_modifier	wh_no-gap_obj_no-emb
754	1	16	.	End	wh_no-gap_obj_no-emb
755	1	17	<eos>	End	wh_no-gap_obj_no-emb
756	2	0	The	prefix	wh_no-gap_obj_no-emb
757	2	1	assistant	prefix	wh_no-gap_obj_no-emb
758	2	2	told	prefix	wh_no-gap_obj_no-emb
759	2	3	me	prefix	wh_no-gap_obj_no-emb
760	2	4	what	obj_wh	wh_no-gap_obj_no-emb
761	2	5	the	subj	wh_no-gap_obj_no-emb
762	2	6	pilot	subj	wh_no-gap_obj_no-emb
763	2	7	sent	verb	wh_no-gap_obj_no-emb
764	2	8	a	object	wh_no-gap_obj_no-emb
765	2	9	present	object	wh_no-gap_obj_no-emb
766	2	10	to	to	wh_no-gap_obj_no-emb
767	2	11	his	goal	wh_no-gap_obj_no-emb
768	2	12	family	goal	wh_no-gap_obj_no-emb
769	2	13	when	temporal_modifier	wh_no-gap_obj_no-emb
770	2	14	we	temporal_modifier	wh_no-gap_obj_no-emb
771	2	15	landed	temporal_modifier	wh_no-gap_obj_no-emb
772	2	17	.	End	wh_no-gap_obj_no-emb
773	2	18	<eos>	End	wh_no-gap_obj_no-emb
774	3	0	We	prefix	wh_no-gap_obj_no-emb
775	3	1	discovered	prefix	wh_no-gap_obj_no-emb
776	3	2	what	obj_wh	wh_no-gap_obj_no-emb
777	3	3	the	subj	wh_no-gap_obj_no-emb
778	3	4	witty	subj	wh_no-gap_obj_no-emb
779	3	5	actor	subj	wh_no-gap_obj_no-emb
780	3	6	told	verb	wh_no-gap_obj_no-emb
781	3	7	an	object	wh_no-gap_obj_no-emb
782	3	8	embarrassing	object	wh_no-gap_obj_no-emb
783	3	9	story	object	wh_no-gap_obj_no-emb
784	3	10	about	to	wh_no-gap_obj_no-emb
785	3	11	the	goal	wh_no-gap_obj_no-emb
786	3	12	woman	goal	wh_no-gap_obj_no-emb
787	3	13	during	temporal_modifier	wh_no-gap_obj_no-emb
788	3	14	the	temporal_modifier	wh_no-gap_obj_no-emb
789	3	15	party	temporal_modifier	wh_no-gap_obj_no-emb
790	3	17	.	End	wh_no-gap_obj_no-emb
791	3	18	<eos>	End	wh_no-gap_obj_no-emb
792	4	0	The	prefix	wh_no-gap_obj_no-emb
793	4	1	neighbors	prefix	wh_no-gap_obj_no-emb
794	4	2	found	prefix	wh_no-gap_obj_no-emb
795	4	3	out	prefix	wh_no-gap_obj_no-emb
796	4	4	what	obj_wh	wh_no-gap_obj_no-emb
797	4	5	the	subj	wh_no-gap_obj_no-emb
798	4	6	young	subj	wh_no-gap_obj_no-emb
799	4	7	woman	subj	wh_no-gap_obj_no-emb
800	4	8	bought	verb	wh_no-gap_obj_no-emb
801	4	9	some	object	wh_no-gap_obj_no-emb
802	4	10	flowers	object	wh_no-gap_obj_no-emb
803	4	11	for	to	wh_no-gap_obj_no-emb
804	4	12	her	goal	wh_no-gap_obj_no-emb
805	4	13	parents	goal	wh_no-gap_obj_no-emb
806	4	14	in	temporal_modifier	wh_no-gap_obj_no-emb
807	4	15	a	temporal_modifier	wh_no-gap_obj_no-emb
808	4	16	rush	temporal_modifier	wh_no-gap_obj_no-emb
809	4	18	.	End	wh_no-gap_obj_no-emb
810	4	19	<eos>	End	wh_no-gap_obj_no-emb
811	5	0	My	prefix	wh_no-gap_obj_no-emb
812	5	1	friend	prefix	wh_no-gap_obj_no-emb
813	5	2	knows	prefix	wh_no-gap_obj_no-emb
814	5	3	what	obj_wh	wh_no-gap_obj_no-emb
815	5	4	the	subj	wh_no-gap_obj_no-emb
816	5	5	successful	subj	wh_no-gap_obj_no-emb
817	5	6	architect	subj	wh_no-gap_obj_no-emb
818	5	7	built	verb	wh_no-gap_obj_no-emb
819	5	8	a	object	wh_no-gap_obj_no-emb
820	5	9	house	object	wh_no-gap_obj_no-emb
821	5	10	for	to	wh_no-gap_obj_no-emb
822	5	11	her	goal	wh_no-gap_obj_no-emb
823	5	12	mother	goal	wh_no-gap_obj_no-emb
824	5	13	last	temporal_modifier	wh_no-gap_obj_no-emb
825	5	14	year	temporal_modifier	wh_no-gap_obj_no-emb
826	5	16	.	End	wh_no-gap_obj_no-emb
827	5	17	<eos>	End	wh_no-gap_obj_no-emb
828	6	0	The	prefix	wh_no-gap_obj_no-emb
829	6	1	commissioner	prefix	wh_no-gap_obj_no-emb
830	6	2	discovered	prefix	wh_no-gap_obj_no-emb
831	6	3	what	obj_wh	wh_no-gap_obj_no-emb
832	6	4	the	subj	wh_no-gap_obj_no-emb
833	6	5	police	subj	wh_no-gap_obj_no-emb
834	6	6	detective	subj	wh_no-gap_obj_no-emb
835	6	7	handed	verb	wh_no-gap_obj_no-emb
836	6	8	a	object	wh_no-gap_obj_no-emb
837	6	9	wad	object	wh_no-gap_obj_no-emb
838	6	10	of	object	wh_no-gap_obj_no-emb
839	6	11	cash	object	wh_no-gap_obj_no-emb
840	6	12	to	to	wh_no-gap_obj_no-emb
841	6	13	the	goal	wh_no-gap_obj_no-emb
842	6	14	man	goal	wh_no-gap_obj_no-emb
843	6	15	in	goal	wh_no-gap_obj_no-emb
844	6	16	the	goal	wh_no-gap_obj_no-emb
845	6	17	trench	goal	wh_no-gap_obj_no-emb
846	6	18	coat	goal	wh_no-gap_obj_no-emb
847	6	19	just	temporal_modifier	wh_no-gap_obj_no-emb
848	6	20	a	temporal_modifier	wh_no-gap_obj_no-emb
849	6	21	few	temporal_modifier	wh_no-gap_obj_no-emb
850	6	22	minutes	temporal_modifier	wh_no-gap_obj_no-emb
851	6	23	ago	temporal_modifier	wh_no-gap_obj_no-emb
852	6	25	.	End	wh_no-gap_obj_no-emb
853	6	26	<eos>	End	wh_no-gap_obj_no-emb
854	7	0	We	prefix	wh_no-gap_obj_no-emb
855	7	1	all	prefix	wh_no-gap_obj_no-emb
856	7	2	know	prefix	wh_no-gap_obj_no-emb
857	7	3	what	obj_wh	wh_no-gap_obj_no-emb
858	7	4	the	subj	wh_no-gap_obj_no-emb
859	7	5	investor	subj	wh_no-gap_obj_no-emb
860	7	6	lent	verb	wh_no-gap_obj_no-emb
861	7	7	a	object	wh_no-gap_obj_no-emb
862	7	8	lot	object	wh_no-gap_obj_no-emb
863	7	9	of	object	wh_no-gap_obj_no-emb
864	7	10	money	object	wh_no-gap_obj_no-emb
865	7	11	to	to	wh_no-gap_obj_no-emb
866	7	12	his	goal	wh_no-gap_obj_no-emb
867	7	13	daughter	goal	wh_no-gap_obj_no-emb
868	7	14	after	temporal_modifier	wh_no-gap_obj_no-emb
869	7	15	the	temporal_modifier	wh_no-gap_obj_no-emb
870	7	16	housing	temporal_modifier	wh_no-gap_obj_no-emb
871	7	17	market	temporal_modifier	wh_no-gap_obj_no-emb
872	7	18	crashed	temporal_modifier	wh_no-gap_obj_no-emb
873	7	20	.	End	wh_no-gap_obj_no-emb
874	7	21	<eos>	End	wh_no-gap_obj_no-emb
875	8	0	I	prefix	wh_no-gap_obj_no-emb
876	8	1	know	prefix	wh_no-gap_obj_no-emb
877	8	2	what	obj_wh	wh_no-gap_obj_no-emb
878	8	3	the	subj	wh_no-gap_obj_no-emb
879	8	4	sad	subj	wh_no-gap_obj_no-emb
880	8	5	businessman	subj	wh_no-gap_obj_no-emb
881	8	6	repaid	verb	wh_no-gap_obj_no-emb
882	8	7	his	object	wh_no-gap_obj_no-emb
883	8	8	debt	object	wh_no-gap_obj_no-emb
884	8	9	to	to	wh_no-gap_obj_no-emb
885	8	10	the	goal	wh_no-gap_obj_no-emb
886	8	11	mafia	goal	wh_no-gap_obj_no-emb
887	8	12	kingpin	goal	wh_no-gap_obj_no-emb
888	8	13	when	temporal_modifier	wh_no-gap_obj_no-emb
889	8	14	he	temporal_modifier	wh_no-gap_obj_no-emb
890	8	15	had	temporal_modifier	wh_no-gap_obj_no-emb
891	8	16	enough	temporal_modifier	wh_no-gap_obj_no-emb
892	8	17	money	temporal_modifier	wh_no-gap_obj_no-emb
893	8	19	.	End	wh_no-gap_obj_no-emb
894	8	20	<eos>	End	wh_no-gap_obj_no-emb
895	9	0	The	prefix	wh_no-gap_obj_no-emb
896	9	1	newspaper	prefix	wh_no-gap_obj_no-emb
897	9	2	reported	prefix	wh_no-gap_obj_no-emb
898	9	3	what	obj_wh	wh_no-gap_obj_no-emb
899	9	4	the	subj	wh_no-gap_obj_no-emb
900	9	5	administrator	subj	wh_no-gap_obj_no-emb
901	9	6	promised	verb	wh_no-gap_obj_no-emb
902	9	7	a	object	wh_no-gap_obj_no-emb
903	9	8	good	object	wh_no-gap_obj_no-emb
904	9	9	retirement	object	wh_no-gap_obj_no-emb
905	9	10	plan	object	wh_no-gap_obj_no-emb
906	9	11	to	to	wh_no-gap_obj_no-emb
907	9	12	the	goal	wh_no-gap_obj_no-emb
908	9	13	factory	goal	wh_no-gap_obj_no-emb
909	9	14	workers	goal	wh_no-gap_obj_no-emb
910	9	15	during	temporal_modifier	wh_no-gap_obj_no-emb
911	9	16	the	temporal_modifier	wh_no-gap_obj_no-emb
912	9	17	speech	temporal_modifier	wh_no-gap_obj_no-emb
913	9	19	.	End	wh_no-gap_obj_no-emb
914	9	20	<eos>	End	wh_no-gap_obj_no-emb
915	10	0	Her	prefix	wh_no-gap_obj_no-emb
916	10	1	friend	prefix	wh_no-gap_obj_no-emb
917	10	2	found	prefix	wh_no-gap_obj_no-emb
918	10	3	out	prefix	wh_no-gap_obj_no-emb
919	10	4	what	obj_wh	wh_no-gap_obj_no-emb
920	10	5	the	subj	wh_no-gap_obj_no-emb
921	10	6	evil	subj	wh_no-gap_obj_no-emb
922	10	7	businessman	subj	wh_no-gap_obj_no-emb
923	10	8	sold	verb	wh_no-gap_obj_no-emb
924	10	9	a	object	wh_no-gap_obj_no-emb
925	10	10	broken	object	wh_no-gap_obj_no-emb
926	10	11	car	object	wh_no-gap_obj_no-emb
927	10	12	to	to	wh_no-gap_obj_no-emb
928	10	13	the	goal	wh_no-gap_obj_no-emb
929	10	14	innocent	goal	wh_no-gap_obj_no-emb
930	10	15	couple	goal	wh_no-gap_obj_no-emb
931	10	16	yesterday	temporal_modifier	wh_no-gap_obj_no-emb
932	10	18	.	End	wh_no-gap_obj_no-emb
933	10	19	<eos>	End	wh_no-gap_obj_no-emb
934	11	0	I	prefix	wh_no-gap_obj_no-emb
935	11	1	realized	prefix	wh_no-gap_obj_no-emb
936	11	2	what	obj_wh	wh_no-gap_obj_no-emb
937	11	3	the	subj	wh_no-gap_obj_no-emb
938	11	4	foreign	subj	wh_no-gap_obj_no-emb
939	11	5	visitor	subj	wh_no-gap_obj_no-emb
940	11	6	told	verb	wh_no-gap_obj_no-emb
941	11	7	a	object	wh_no-gap_obj_no-emb
942	11	8	joke	object	wh_no-gap_obj_no-emb
943	11	9	to	to	wh_no-gap_obj_no-emb
944	11	10	the	goal	wh_no-gap_obj_no-emb
945	11	11	guests	goal	wh_no-gap_obj_no-emb
946	11	12	over	temporal_modifier	wh_no-gap_obj_no-emb
947	11	13	dinner	temporal_modifier	wh_no-gap_obj_no-emb
948	11	15	.	End	wh_no-gap_obj_no-emb
949	11	16	<eos>	End	wh_no-gap_obj_no-emb
950	12	0	The	prefix	wh_no-gap_obj_no-emb
951	12	1	novel	prefix	wh_no-gap_obj_no-emb
952	12	2	revealed	prefix	wh_no-gap_obj_no-emb
953	12	3	what	obj_wh	wh_no-gap_obj_no-emb
954	12	4	the	subj	wh_no-gap_obj_no-emb
955	12	5	suffering	subj	wh_no-gap_obj_no-emb
956	12	6	artist	subj	wh_no-gap_obj_no-emb
957	12	7	created	verb	wh_no-gap_obj_no-emb
958	12	8	a	object	wh_no-gap_obj_no-emb
959	12	9	painting	object	wh_no-gap_obj_no-emb
960	12	10	about	to	wh_no-gap_obj_no-emb
961	12	11	tragic	goal	wh_no-gap_obj_no-emb
962	12	12	love	goal	wh_no-gap_obj_no-emb
963	12	13	last	temporal_modifier	wh_no-gap_obj_no-emb
964	12	14	winter	temporal_modifier	wh_no-gap_obj_no-emb
965	12	16	.	End	wh_no-gap_obj_no-emb
966	12	17	<eos>	End	wh_no-gap_obj_no-emb
967	13	0	We	prefix	wh_no-gap_obj_no-emb
968	13	1	all	prefix	wh_no-gap_obj_no-emb
969	13	2	know	prefix	wh_no-gap_obj_no-emb
970	13	3	what	obj_wh	wh_no-gap_obj_no-emb
971	13	4	the	subj	wh_no-gap_obj_no-emb
972	13	5	young	subj	wh_no-gap_obj_no-emb
973	13	6	politician	subj	wh_no-gap_obj_no-emb
974	13	7	said	verb	wh_no-gap_obj_no-emb
975	13	8	a	object	wh_no-gap_obj_no-emb
976	13	9	few	object	wh_no-gap_obj_no-emb
977	13	10	remarks	object	wh_no-gap_obj_no-emb
978	13	11	about	to	wh_no-gap_obj_no-emb
979	13	12	immigration	goal	wh_no-gap_obj_no-emb
980	13	13	a	temporal_modifier	wh_no-gap_obj_no-emb
981	13	14	week	temporal_modifier	wh_no-gap_obj_no-emb
982	13	15	before	temporal_modifier	wh_no-gap_obj_no-emb
983	13	16	the	temporal_modifier	wh_no-gap_obj_no-emb
984	13	17	voting	temporal_modifier	wh_no-gap_obj_no-emb
985	13	19	.	End	wh_no-gap_obj_no-emb
986	13	20	<eos>	End	wh_no-gap_obj_no-emb
987	14	0	I	prefix	wh_no-gap_obj_no-emb
988	14	1	know	prefix	wh_no-gap_obj_no-emb
989	14	2	what	obj_wh	wh_no-gap_obj_no-emb
990	14	3	the	subj	wh_no-gap_obj_no-emb
991	14	4	young	subj	wh_no-gap_obj_no-emb
992	14	5	professional	subj	wh_no-gap_obj_no-emb
993	14	6	assembled	verb	wh_no-gap_obj_no-emb
994	14	7	a	object	wh_no-gap_obj_no-emb
995	14	8	fancy	object	wh_no-gap_obj_no-emb
996	14	9	meal	object	wh_no-gap_obj_no-emb
997	14	10	for	to	wh_no-gap_obj_no-emb
998	14	11	his	goal	wh_no-gap_obj_no-emb
999	14	12	parents	goal	wh_no-gap_obj_no-emb
1000	14	13	last	temporal_modifier	wh_no-gap_obj_no-emb
1001	14	14	night	temporal_modifier	wh_no-gap_obj_no-emb
1002	14	16	.	End	wh_no-gap_obj_no-emb
1003	14	17	<eos>	End	wh_no-gap_obj_no-emb
1004	15	0	My	prefix	wh_no-gap_obj_no-emb
1005	15	1	friends	prefix	wh_no-gap_obj_no-emb
1006	15	2	all	prefix	wh_no-gap_obj_no-emb
1007	15	3	know	prefix	wh_no-gap_obj_no-emb
1008	15	4	who	obj_wh	wh_no-gap_obj_no-emb
1009	15	5	the	subj	wh_no-gap_obj_no-emb
1010	15	6	businessman	subj	wh_no-gap_obj_no-emb
1011	15	7	left	verb	wh_no-gap_obj_no-emb
1012	15	8	her	object	wh_no-gap_obj_no-emb
1013	15	9	computer	object	wh_no-gap_obj_no-emb
1014	15	10	in	to	wh_no-gap_obj_no-emb
1015	15	11	the	goal	wh_no-gap_obj_no-emb
1016	15	12	office	goal	wh_no-gap_obj_no-emb
1017	15	13	this	temporal_modifier	wh_no-gap_obj_no-emb
1018	15	14	afternoon	temporal_modifier	wh_no-gap_obj_no-emb
1019	15	16	.	End	wh_no-gap_obj_no-emb
1020	15	17	<eos>	End	wh_no-gap_obj_no-emb
1021	16	0	The	prefix	wh_no-gap_obj_no-emb
1022	16	1	visitor	prefix	wh_no-gap_obj_no-emb
1023	16	2	said	prefix	wh_no-gap_obj_no-emb
1024	16	3	what	obj_wh	wh_no-gap_obj_no-emb
1025	16	4	the	subj	wh_no-gap_obj_no-emb
1026	16	5	elderly	subj	wh_no-gap_obj_no-emb
1027	16	6	lady	subj	wh_no-gap_obj_no-emb
1028	16	7	described	verb	wh_no-gap_obj_no-emb
1029	16	8	her	object	wh_no-gap_obj_no-emb
1030	16	9	morning	object	wh_no-gap_obj_no-emb
1031	16	10	routine	object	wh_no-gap_obj_no-emb
1032	16	11	to	to	wh_no-gap_obj_no-emb
